,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.2696709737460545,2.242090252286453,2.904583306581818,1.1810921833814536,5.187288956051384,3.6907303181097078,0.4098809105606783,6.753196440583668,11.507986207527878,2.193664936245111,0.8500295118881764,0.29359568776489564,4.837234373039803,6.227909352893743,1.072625543778095,1.9408618729698903,1.7357687307083813,1.172654563785784,0.7471731993735471,1.4695521839892272,0.8245195914561979,5.300436070954666,4.952539624631636,1.3959645160290655,2.0870902688196584,1.167685740678951,0.9424607890919782,0.4210889741178364,2.7897975098658203,6.710463058900498,1.881961303829218,3.0113137791726685,1.009231915405799,2.4892261407785745,1.3539277830064231,1.949123876998467,1.0661663495274234,0.7237580016017883,1.1416630510433625,1.0939921488242197
1,1.086314304489578,2.65947141295064,1.9032499877056908,2.148942449090118,4.7994451336638315,3.9475023620751015,0.45524496064112385,7.882393276394197,11.5293940188256,0.14193977118927972,1.014356213012644,1.3817109369821627,4.431277199970013,5.71404235406679,1.3771265446184997,2.027106797130061,2.088709886399835,1.1134000933305317,0.8385390703897515,1.6779989400254665,0.4629301490495251,5.735650431682304,4.759521532006838,0.9150155743686091,2.1166153639962344,1.406431855453903,0.9445730387386629,0.5852064526540398,4.033108582037443,4.055463108811406,1.569926400835408,4.338387401638055,0.6989066839580002,2.3087089815205193,1.4761730357404368,2.0700208606038575,1.0591038854768609,0.8294190029669976,1.206536998665837,1.210134946844154
2,1.0052075127936861,2.805270930858271,2.6162096216368536,1.2581520715028542,5.789641130379193,2.841135346215898,0.5854666743054536,6.289443149886037,12.909424628317382,1.1079823117489664,0.5357944927077624,1.1347582548243662,3.84500245050248,5.932532327016478,1.4115063651419635,1.8923539359520465,1.8217942125480724,1.2499889350191487,0.8890069662364992,1.7759827653160862,0.8628067087116421,3.478399349771249,6.605492903100248,1.3219267375926202,2.1149439757404656,1.183998730313583,1.0330402979841278,0.3209274323285751,3.1232814078927986,5.980399548225776,1.4116986044831699,3.525328403471345,1.6299398773444358,1.7822607380573714,2.0927634811843037,1.8920189946524548,1.2100589533523745,0.5165407274265634,1.1717759268039265,1.0457431186534663
3,1.1871310351593172,2.5322383108632867,2.5003745746201265,1.2167683957575166,5.151550880985296,3.223425424771815,0.6803978833956462,6.146675515155672,13.540819694168324,0.10422529053430989,0.520495654709835,1.0446705114564756,3.8037116648717677,6.5545483898392956,1.1858716878318194,1.8817747224028392,1.6872973475627517,0.9784847778077825,0.7078991968286644,2.274841995320881,0.23232488526283376,5.729706083172049,4.252413871822747,2.151450077512484,2.18326000929989,1.1309571905796172,1.2781919356876665,0.3162289494744309,2.264011292874419,7.694919592267728,1.713879577733824,2.9670143290717697,1.9386203127443824,2.0240223048973847,0.546639984789759,3.4805897311498435,0.36556590017160656,0.5781282873208365,1.1850868641952697,1.0437858659280257
4,1.8136874968782708,1.7006049936091017,2.5270928926045153,1.4579972556090266,5.700287437289391,3.393912712422826,0.4350828918044648,6.257633314720668,15.502321783017512,0.10408801699728161,0.43983065585046793,0.7376541033357054,3.7580208358620735,6.255619695829829,1.059557424924661,2.003799333432659,1.7263788649320713,1.4429987828447925,0.9608004061428776,1.723556652990194,0.9107475323653832,3.329833897203595,6.534111348075813,0.933351044696162,1.9318705902838411,1.344973783874697,0.9961556996731039,0.3209565736144132,3.6703908088902644,5.1519389565851785,1.2019271526448452,3.8147041201643046,1.2587938818797628,1.295911862436629,1.636335061957212,2.9081034935378054,0.6834203727251683,0.8431561526957431,1.0011453458176662,1.2312467697800271
5,1.1798402924641642,2.296003376621956,2.408323805905822,1.4344337777041565,5.2743638971721705,3.4191406874374746,0.2326100988553791,8.053972153714117,10.431935737879042,0.13522433669532383,2.280190110977106,1.1435706234897682,3.4270023758143604,7.0727765370485365,0.9685950426214378,2.1545301601392706,1.5212336886971598,1.142897755359644,0.7694036550432376,1.4585777849616688,2.328628261650789,3.467217609021723,5.663971190395921,1.7381329846833347,1.810206892186429,1.065135215028659,1.1719126573700516,0.20066107544152476,4.710553168406292,4.528681131525687,0.3454124655771466,4.459181565671,2.3688609209865263,1.30328287820253,0.7498453544682815,3.8853961676818614,0.4544595336825911,0.5869154422312637,1.1210827565592851,1.235836830627309
6,1.5834517659313794,2.8978067147413955,2.478387859062785,1.2949440107252979,6.212694402911224,3.7435223648013993,0.37931879373739247,6.793982025854158,12.794354060059167,0.1633428034162698,0.4471673176544052,1.6735612875971593,3.5424904513412434,6.2686931874600065,1.2665883641561395,1.8176603906037352,1.8320498531352143,1.3860319687229212,0.7880946422735857,1.293604483697343,0.4717678773841194,5.590568430686017,4.598782363813103,1.7467167792883707,1.8607540207767652,1.2990298998741774,0.7045338398533636,0.5586703041627855,4.131537819883699,4.011622389783935,1.6514121764939071,3.8244357235905984,1.4528248505333843,1.5965107679249786,1.356874098124872,2.369692975185777,1.022731490890154,0.6617143144729591,1.1576336262096565,1.274439503185155
7,0.7563236829883916,3.5885894942667464,1.5450477841143315,1.6426985406095336,6.396961768391523,3.4796768085643093,0.4392321670809142,7.526998173684952,10.335295667198146,0.7238670180149538,0.9464440501935372,1.508515957383198,4.078155206205713,6.620972935302923,1.4941124209256997,2.0542676049457533,1.4956272743270416,1.188630827977949,0.390764831776568,1.4434298457139667,1.2073602881856742,6.7020952253549675,3.312328152807034,1.6008775344244852,1.8579104870114338,1.3764472610759455,0.750432061238427,0.46409750278503115,2.4549434901611646,7.407195291851773,1.320719720972163,3.2355738178194815,2.2313949349278874,1.1466245585612105,1.3011723558384378,1.853528256610999,1.018875227969729,0.6917676683845674,1.1631393971832167,1.2479047071702205
8,1.282584085763173,1.562109763595572,2.8891932716247517,1.5535823058429015,4.615291366087332,3.7247575472173016,0.42919813934498685,6.3260645586888575,12.749715827892452,0.11176570687416436,0.5862996474647744,1.2791340865228003,3.570618443037807,6.001718869543165,1.291536227800694,2.063406347366876,1.74653796854185,1.0512251662623047,1.04563215938841,1.1268646761915013,1.1184094808133092,4.753255387293187,4.908007548745114,2.5260994772498995,2.488938482481687,0.9149815954683345,0.9014559290608591,0.20891864235744678,5.570462244785104,3.5803295781457085,1.2699347955490061,4.631711214825372,2.646187215982082,1.1110804443841722,1.13741318162752,4.000129451806858,0.4511084347623685,0.7054940266523557,1.174679517943382,0.8941671850145702
9,0.5749948142188382,3.5331734051445465,1.779989485592729,1.3269543687344187,5.018865240544646,3.3128283019234344,0.4471399132151017,5.721505636794104,14.13184467838198,0.3268610128938759,0.6636841219023625,0.3103824018755438,3.377070292590536,7.847461019419581,0.9786539484889725,1.480958731795465,1.6342564273597855,1.1511068638273871,0.659513388118633,1.616258502531584,0.1812172597685406,6.65355074162015,4.118997908390414,2.0344896952908105,1.7647362771172357,1.1985997806069226,1.3853481515191906,0.2163854613559693,4.936250773919267,4.288556873444655,0.7892866777145517,4.782666185463044,2.338035382593204,1.8521562767644673,1.5739803050201737,2.0621919860747897,0.905161997806927,0.7892759255336165,1.2525380159984152,0.9830717686441302
